row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type,points_per_side,pred_iou_thresh,stability_score_thresh,crop_n_layers,crop_n_points_downscale_factor,min_mask_region_area
56,result_2018-08-27-16-03-25.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00056_result_2018-08-27-16-03-25_obj2.png,,0.9189241528511047,0.9602888226509094,37,0.10999183228968146,0.10121187907843919,1.4175617030000467,0.7054366648616827,cuda,vit_b,16,0.9,0.92,0,,
57,result_2018-08-27-16-03-25.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00057_result_2018-08-27-16-03-25_obj3.png,,0.9811197519302368,0.9857067465782166,37,0.2055305607374081,0.2668662890305453,1.4175617030000467,0.7054366648616827,cuda,vit_b,16,0.9,0.92,0,,
58,result_2018-08-27-16-03-25.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00058_result_2018-08-27-16-03-25_obj4.png,,0.9033812880516052,0.9526119232177734,37,0.24074244234126618,0.117281534396712,1.4175617030000467,0.7054366648616827,cuda,vit_b,16,0.9,0.92,0,,
59,result_2018-08-27-16-03-25.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00059_result_2018-08-27-16-03-25_obj5.png,,0.9669507741928101,0.9527176022529602,37,0.12230654184900017,0.01541850220264317,1.4175617030000467,0.7054366648616827,cuda,vit_b,16,0.9,0.92,0,,
60,result_2018-08-27-16-03-25.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-25.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00060_result_2018-08-27-16-03-25_obj6.png,,0.982844889163971,0.9666194915771484,37,0.9406461906661349,0.8461814282650654,1.4175617030000467,0.7054366648616827,cuda,vit_b,16,0.9,0.92,0,,
61,result_2018-08-27-16-03-50.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00061_result_2018-08-27-16-03-50_obj2.png,,0.9227514266967773,0.9276818037033081,40,0.1655719759168035,0.0,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
62,result_2018-08-27-16-03-50.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00062_result_2018-08-27-16-03-50_obj3.png,,0.9844110012054443,0.9852476119995117,40,0.2053941908713693,0.27723228691282903,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
63,result_2018-08-27-16-03-50.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00063_result_2018-08-27-16-03-50_obj4.png,,0.9844110012054443,0.9852476119995117,40,0.00023553427023631938,0.14591937069813177,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
64,result_2018-08-27-16-03-50.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00064_result_2018-08-27-16-03-50_obj5.png,,0.9661759734153748,0.9559804201126099,40,0.12190370164208182,0.017543859649122806,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
65,result_2018-08-27-16-03-50.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00065_result_2018-08-27-16-03-50_obj6.png,,0.9811554551124573,0.9765305519104004,40,0.9416326856960102,0.8569112774223036,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
66,result_2018-08-27-16-03-50.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-03-50.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00066_result_2018-08-27-16-03-50_obj7.png,,1.0028998851776123,0.9803811311721802,40,0.9309178313896554,0.8308953706757858,1.4323738029997912,0.6981417824772559,cuda,vit_b,16,0.9,0.92,0,,
67,result_2018-08-27-16-04-15.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00067_result_2018-08-27-16-04-15_obj2.png,,0.9488465189933777,0.956883430480957,41,0.7319680894810429,0.4491991252438088,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
68,result_2018-08-27-16-04-15.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00068_result_2018-08-27-16-04-15_obj3.png,,0.9736078977584839,0.9868143200874329,41,0.2072121746801941,0.29413163683928895,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
69,result_2018-08-27-16-04-15.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00069_result_2018-08-27-16-04-15_obj4.png,,0.9736078977584839,0.9868143200874329,41,0.00015707217466425823,0.14912593649661077,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
70,result_2018-08-27-16-04-15.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00070_result_2018-08-27-16-04-15_obj5.png,,0.9649089574813843,0.9559859037399292,41,0.1228031391621532,0.030371860600947497,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
71,result_2018-08-27-16-04-15.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00071_result_2018-08-27-16-04-15_obj6.png,,0.9582147598266602,0.9661935567855835,41,0.9180547112462006,0.9241723244462727,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
72,result_2018-08-27-16-04-15.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00072_result_2018-08-27-16-04-15_obj7.png,,0.9710135459899902,0.9755101799964905,41,0.9065728402455457,0.8731921347705975,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
73,result_2018-08-27-16-04-15.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-15.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00073_result_2018-08-27-16-04-15_obj8.png,,0.9037189483642578,0.965751588344574,41,0.9485807504078303,0.9357704687572798,1.4160433199999716,0.7061930845449136,cuda,vit_b,16,0.9,0.92,0,,
74,result_2018-08-27-16-04-53.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00074_result_2018-08-27-16-04-53_obj2.png,,0.9441757202148438,0.9511083364486694,42,0.7322003135054863,0.4378325551091324,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
75,result_2018-08-27-16-04-53.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00075_result_2018-08-27-16-04-53_obj3.png,,0.9815881252288818,0.985370934009552,42,0.2137845178813943,0.28629038149647146,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
76,result_2018-08-27-16-04-53.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00076_result_2018-08-27-16-04-53_obj4.png,,0.9737586975097656,0.9786130785942078,42,0.0034893423348251536,0.20927467300832342,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
77,result_2018-08-27-16-04-53.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00077_result_2018-08-27-16-04-53_obj5.png,,0.9696637392044067,0.963302731513977,42,0.12619449128724003,0.05187482379475612,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
78,result_2018-08-27-16-04-53.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00078_result_2018-08-27-16-04-53_obj6.png,,0.9693770408630371,0.9697970151901245,42,0.9069264069264069,0.8973205164621051,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
79,result_2018-08-27-16-04-53.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00079_result_2018-08-27-16-04-53_obj7.png,,0.9746489524841309,0.9758522510528564,42,0.9057568014429581,0.8463362068965518,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
80,result_2018-08-27-16-04-53.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00080_result_2018-08-27-16-04-53_obj8.png,,0.9040549993515015,0.9445865154266357,42,0.07541844437151296,0.0,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
81,result_2018-08-27-16-04-53.png,9,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-04-53.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00081_result_2018-08-27-16-04-53_obj9.png,,0.9737586975097656,0.9786130785942078,42,0.8995186522262335,0.8398490566037735,1.4233929709998847,0.7025466757065227,cuda,vit_b,16,0.9,0.92,0,,
82,result_2018-08-27-16-05-09.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00082_result_2018-08-27-16-05-09_obj2.png,,0.9360308647155762,0.9648241400718689,34,0.07241143749390065,0.11252501000400159,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
83,result_2018-08-27-16-05-09.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00083_result_2018-08-27-16-05-09_obj3.png,,0.9822173118591309,0.9816945791244507,34,0.2125140924464487,0.28951921398073044,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
84,result_2018-08-27-16-05-09.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00084_result_2018-08-27-16-05-09_obj4.png,,0.9728821516036987,0.9764397740364075,34,0.002285888448643706,0.19298274967791593,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
85,result_2018-08-27-16-05-09.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00085_result_2018-08-27-16-05-09_obj5.png,,0.9671342372894287,0.9518764019012451,34,0.12475964257436942,0.037527593818984545,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
86,result_2018-08-27-16-05-09.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00086_result_2018-08-27-16-05-09_obj6.png,,0.9431215524673462,0.9651826620101929,34,0.8967902110303245,0.8670056718169372,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
87,result_2018-08-27-16-05-09.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00087_result_2018-08-27-16-05-09_obj7.png,,0.9671856760978699,0.9485555291175842,34,0.8886116818315233,0.7988730052423733,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
88,result_2018-08-27-16-05-09.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00088_result_2018-08-27-16-05-09_obj8.png,,0.9671856760978699,0.9485555291175842,34,0.009559960635456208,0.2425323227819884,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
89,result_2018-08-27-16-05-09.png,9,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00089_result_2018-08-27-16-05-09_obj9.png,,0.9728821516036987,0.9764397740364075,34,0.9005140610825522,0.8293416242440809,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
90,result_2018-08-27-16-05-09.png,10,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-09.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00090_result_2018-08-27-16-05-09_obj10.png,,1.0092157125473022,0.9857608079910278,34,0.8687171792948237,0.8168379762466859,1.419321860999844,0.7045618245431294,cuda,vit_b,16,0.9,0.92,0,,
91,result_2018-08-27-16-05-49.png,2,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00091_result_2018-08-27-16-05-49_obj2.png,,0.9456329345703125,0.93951016664505,37,0.757328722002635,0.45813474705004154,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
92,result_2018-08-27-16-05-49.png,3,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00092_result_2018-08-27-16-05-49_obj3.png,,0.9829002618789673,0.9847849011421204,37,0.21475745843771352,0.27009310554862664,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
93,result_2018-08-27-16-05-49.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00093_result_2018-08-27-16-05-49_obj4.png,,0.9694337844848633,0.9789977669715881,37,0.0029715358148264,0.19463690017962537,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
94,result_2018-08-27-16-05-49.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00094_result_2018-08-27-16-05-49_obj5.png,,0.9647294878959656,0.9622222185134888,37,0.1288443616029823,0.041029332373582875,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
95,result_2018-08-27-16-05-49.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00095_result_2018-08-27-16-05-49_obj6.png,,0.9292569160461426,0.964995265007019,37,0.9011910013233349,0.9208182342799588,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
96,result_2018-08-27-16-05-49.png,7,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00096_result_2018-08-27-16-05-49_obj7.png,,0.9057411551475525,0.9673963189125061,37,0.8909410729991205,0.8135071052338442,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
97,result_2018-08-27-16-05-49.png,8,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00097_result_2018-08-27-16-05-49_obj8.png,,0.9057411551475525,0.9673963189125061,37,0.01013119193239647,0.2574334680228508,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
98,result_2018-08-27-16-05-49.png,9,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00098_result_2018-08-27-16-05-49_obj9.png,,0.9694337844848633,0.9789977669715881,37,0.9178321678321678,0.9417843866171004,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
99,result_2018-08-27-16-05-49.png,10,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00099_result_2018-08-27-16-05-49_obj10.png,,0.9957932233810425,0.9837728142738342,37,0.8691059977367032,0.8638063373351703,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
100,result_2018-08-27-16-05-49.png,11,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq04/rgb/result_2018-08-27-16-05-49.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00100_result_2018-08-27-16-05-49_obj11.png,,0.934383749961853,0.9578670263290405,37,0.30624871107444834,0.3526067714892239,1.413193954000235,0.7076169531927065,cuda,vit_b,16,0.9,0.92,0,,
101,result_2018-08-23-15-03-05.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-05.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00101_result_2018-08-23-15-03-05_obj4.png,,0.9356936812400818,0.9525997638702393,64,0.3795999245140593,0.44219095739016223,1.304246479000085,0.7667262408610535,cuda,vit_b,16,0.9,0.92,0,,
102,result_2018-08-23-15-03-35.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-35.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00102_result_2018-08-23-15-03-35_obj4.png,,0.921506941318512,0.9453994035720825,69,0.31182447038478167,0.5348598218153097,1.321207048999895,0.7568836396664422,cuda,vit_b,16,0.9,0.92,0,,
103,result_2018-08-23-15-03-35.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-35.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00103_result_2018-08-23-15-03-35_obj5.png,,0.9899088740348816,0.9859473705291748,69,0.9642772277227722,0.9872537114193219,1.321207048999895,0.7568836396664422,cuda,vit_b,16,0.9,0.92,0,,
104,result_2018-08-23-15-03-59.png,4,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00104_result_2018-08-23-15-03-59_obj4.png,,0.9302250742912292,0.9440463781356812,68,0.30871828236824983,0.5240324055155097,1.3071739110000635,0.7650091480443809,cuda,vit_b,16,0.9,0.92,0,,
105,result_2018-08-23-15-03-59.png,5,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00105_result_2018-08-23-15-03-59_obj5.png,,0.969649076461792,0.9730103015899658,68,0.9291747104247104,0.9614891369945686,1.3071739110000635,0.7650091480443809,cuda,vit_b,16,0.9,0.92,0,,
106,result_2018-08-23-15-03-59.png,6,/mnt/cogar/datasets/OCID-dataset/ARID10/floor/bottom/box/seq33/rgb/result_2018-08-23-15-03-59.png,/mnt/cogar/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00106_result_2018-08-23-15-03-59_obj6.png,,0.9575511813163757,0.9588583111763,68,0.6801365081827349,0.6397970326280703,1.3071739110000635,0.7650091480443809,cuda,vit_b,16,0.9,0.92,0,,
