row_index,image_id,file_name,object_id,category_name,challenge_primary,image_path,gt_mask_path,mask_output_path,iou,boundary_f1,sam_score,image_latency_sec,prediction_latency_sec,total_latency_sec,fps
1857,278,000277.png,2367,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000277.png,data/cogar_sim_500_final/instance_masks/final/ann_00002367_img_000277_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01857_object_2367_mobilesam_box_mask.png,0.8838304552590267,1.0,0.9707444906234741,0.0,0.012763437000103295,0.012763437000103295,78.34880212844762
1858,278,000277.png,2368,glass_object,partial_occlusion,data/cogar_sim_500_final/rgb/000277.png,data/cogar_sim_500_final/instance_masks/final/ann_00002368_img_000277_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01858_object_2368_mobilesam_box_mask.png,0.971806549555411,1.0,0.9916684627532959,0.0,0.012651355002162745,0.012651355002162745,79.04291673334993
1859,278,000277.png,2369,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000277.png,data/cogar_sim_500_final/instance_masks/final/ann_00002369_img_000277_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01859_object_2369_mobilesam_box_mask.png,0.9696633743196936,1.0,1.0050153732299805,0.0,0.012731913000607165,0.012731913000607165,78.54279242658284
1860,278,000277.png,2370,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000277.png,data/cogar_sim_500_final/instance_masks/final/ann_00002370_img_000277_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01860_object_2370_mobilesam_box_mask.png,0.9301014656144306,1.0,0.9897364377975464,0.0,0.012719014997855993,0.012719014997855993,78.62244050884185
1861,280,000279.png,2375,metal_part,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002375_img_000279_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01861_object_2375_mobilesam_box_mask.png,0.959231217239371,1.0,0.9954097270965576,0.028802138000173727,0.14508276299966383,0.17388490099983755,5.7509306112836915
1862,280,000279.png,2376,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002376_img_000279_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01862_object_2376_mobilesam_box_mask.png,0.9719934102141681,1.0,1.0010886192321777,0.0,0.012706704997981433,0.012706704997981433,78.69860834566148
1863,280,000279.png,2377,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002377_img_000279_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01863_object_2377_mobilesam_box_mask.png,0.32127576818358616,0.9978947368421053,1.0016088485717773,0.0,0.013084906997391954,0.013084906997391954,76.42392874472223
1864,280,000279.png,2378,connector,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002378_img_000279_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01864_object_2378_mobilesam_box_mask.png,0.7558139534883721,1.0,0.9507936239242554,0.0,0.012624672999663744,0.012624672999663744,79.20997241090005
1865,280,000279.png,2379,cable,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002379_img_000279_cat_cable.png,outputs/sim_mobilesam_box_final/masks/row_01865_object_2379_mobilesam_box_mask.png,0.9067245119305857,1.0,0.9719070196151733,0.0,0.012546068002848187,0.012546068002848187,79.70624738945952
1866,280,000279.png,2380,connector,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002380_img_000279_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01866_object_2380_mobilesam_box_mask.png,0.979965655409273,1.0,0.9981409311294556,0.0,0.012612287002411904,0.012612287002411904,79.28776119737567
1867,280,000279.png,2381,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002381_img_000279_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01867_object_2381_mobilesam_box_mask.png,0.7380186801408667,0.9785992217898832,0.9700855016708374,0.0,0.012612788003025344,0.012612788003025344,79.2846117575382
1868,280,000279.png,2382,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002382_img_000279_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01868_object_2382_mobilesam_box_mask.png,0.9481044126786824,1.0,0.9852703809738159,0.0,0.012718818001303589,0.012718818001303589,78.62365825955737
1869,280,000279.png,2383,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000279.png,data/cogar_sim_500_final/instance_masks/final/ann_00002383_img_000279_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01869_object_2383_mobilesam_box_mask.png,0.7937971500419112,1.0,0.9680533409118652,0.0,0.013085214002785506,0.013085214002785506,76.42213568590668
1870,281,000280.png,2386,plastic_object,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002386_img_000280_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01870_object_2386_mobilesam_box_mask.png,0.9844444444444445,1.0,1.00935959815979,0.03048655900056474,0.14498332199946162,0.17546988100002636,5.698983747529012
1871,281,000280.png,2387,tool,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002387_img_000280_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01871_object_2387_mobilesam_box_mask.png,0.7572447614801605,0.9624521072796935,0.9988054037094116,0.0,0.012622423997527221,0.012622423997527221,79.22408565865824
1872,281,000280.png,2388,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002388_img_000280_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01872_object_2388_mobilesam_box_mask.png,0.97165991902834,1.0,1.0058863162994385,0.0,0.012668757000938058,0.012668757000938058,78.93434217152914
1873,281,000280.png,2389,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002389_img_000280_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01873_object_2389_mobilesam_box_mask.png,0.9553028299391695,1.0,1.0071477890014648,0.0,0.012700555002084002,0.012700555002084002,78.73671661088137
1874,281,000280.png,2390,tool,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002390_img_000280_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01874_object_2390_mobilesam_box_mask.png,0.9594566353187043,1.0,0.9951194524765015,0.0,0.012699969000095734,0.012699969000095734,78.74034968057495
1875,281,000280.png,2391,tool,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002391_img_000280_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01875_object_2391_mobilesam_box_mask.png,0.8104979108635098,0.9244085401038662,0.9798837900161743,0.0,0.012626652001927141,0.012626652001927141,79.19755766194992
1876,281,000280.png,2392,cable,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002392_img_000280_cat_cable.png,outputs/sim_mobilesam_box_final/masks/row_01876_object_2392_mobilesam_box_mask.png,0.8156590683845392,0.8947368421052632,0.9528484344482422,0.0,0.012615301999176154,0.012615301999176154,79.26881180215149
1877,281,000280.png,2393,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000280.png,data/cogar_sim_500_final/instance_masks/final/ann_00002393_img_000280_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01877_object_2393_mobilesam_box_mask.png,0.969521725539231,1.0,1.004539132118225,0.0,0.012697334001131821,0.012697334001131821,78.75669017691915
1878,282,000281.png,2396,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002396_img_000281_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01878_object_2396_mobilesam_box_mask.png,0.6523424878836833,0.9419515701922815,0.9829027056694031,0.028836017998401076,0.14466581599845085,0.17350183399685193,5.763627835877195
1879,282,000281.png,2397,box,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002397_img_000281_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01879_object_2397_mobilesam_box_mask.png,0.822267323861989,0.9520661157024793,0.9684597849845886,0.0,0.012921060999360634,0.012921060999360634,77.39302523604543
1880,282,000281.png,2398,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002398_img_000281_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01880_object_2398_mobilesam_box_mask.png,0.8823639774859287,1.0,0.9779413938522339,0.0,0.012476875999709591,0.012476875999709591,80.14826788558896
1881,282,000281.png,2399,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002399_img_000281_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01881_object_2399_mobilesam_box_mask.png,0.9631533847472151,1.0,1.001295566558838,0.0,0.012585610998939956,0.012585610998939956,79.45581665317852
1882,282,000281.png,2400,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002400_img_000281_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01882_object_2400_mobilesam_box_mask.png,0.821695016413011,0.9811794228356335,0.9754354953765869,0.0,0.012668920997384703,0.012668920997384703,78.93332038351444
1883,282,000281.png,2401,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002401_img_000281_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01883_object_2401_mobilesam_box_mask.png,0.7696476964769647,1.0,0.9653416872024536,0.0,0.012986947000172222,0.012986947000172222,77.00039123796677
1884,282,000281.png,2402,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000281.png,data/cogar_sim_500_final/instance_masks/final/ann_00002402_img_000281_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01884_object_2402_mobilesam_box_mask.png,0.5912465806955842,1.0,0.9598910808563232,0.0,0.012671173997659935,0.012671173997659935,78.91928563088757
1885,284,000283.png,2406,connector,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002406_img_000283_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01885_object_2406_mobilesam_box_mask.png,0.9151376146788991,1.0,0.9944677352905273,0.028481056000600802,0.1450977550011885,0.1735788110017893,5.76107183952131
1886,284,000283.png,2407,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002407_img_000283_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01886_object_2407_mobilesam_box_mask.png,0.9749541844838119,1.0,1.0009790658950806,0.0,0.012872166000306606,0.012872166000306606,77.68700310236682
1887,284,000283.png,2409,connector,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002409_img_000283_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01887_object_2409_mobilesam_box_mask.png,0.9523809523809523,1.0,0.9958142042160034,0.0,0.012725741002213908,0.012725741002213908,78.58088576736154
1888,284,000283.png,2410,connector,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002410_img_000283_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01888_object_2410_mobilesam_box_mask.png,0.6489764973464746,1.0,0.9890153408050537,0.0,0.01286272499783081,0.01286272499783081,77.74402392717263
1889,284,000283.png,2411,connector,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002411_img_000283_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01889_object_2411_mobilesam_box_mask.png,0.8964912280701754,1.0,0.9780949354171753,0.0,0.012671448002947727,0.012671448002947727,78.91757909335796
1890,284,000283.png,2412,cable,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002412_img_000283_cat_cable.png,outputs/sim_mobilesam_box_final/masks/row_01890_object_2412_mobilesam_box_mask.png,0.8613922109782275,1.0,0.969478964805603,0.0,0.01306777200079523,0.01306777200079523,76.52413892277472
1891,284,000283.png,2413,connector,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002413_img_000283_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01891_object_2413_mobilesam_box_mask.png,0.9343501326259946,1.0,0.9913649559020996,0.0,0.012670222000451759,0.012670222000451759,78.9252153564748
1892,284,000283.png,2414,metal_part,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002414_img_000283_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01892_object_2414_mobilesam_box_mask.png,0.9840122645641699,1.0,0.9960728883743286,0.0,0.012593239000125322,0.012593239000125322,79.40768852159864
1893,284,000283.png,2415,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002415_img_000283_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01893_object_2415_mobilesam_box_mask.png,0.9260454002389487,0.9842012873025161,0.9757229089736938,0.0,0.012838587001169799,0.012838587001169799,77.89019149139108
1894,284,000283.png,2416,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002416_img_000283_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01894_object_2416_mobilesam_box_mask.png,0.6139672429481347,0.9192307692307693,0.9827618598937988,0.0,0.012761477002641186,0.012761477002641186,78.3608354889512
1895,284,000283.png,2417,robot_gripper,small_parts,data/cogar_sim_500_final/rgb/000283.png,data/cogar_sim_500_final/instance_masks/final/ann_00002417_img_000283_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01895_object_2417_mobilesam_box_mask.png,0.8531802965088474,1.0,0.9592723846435547,0.0,0.012714338998193853,0.012714338998193853,78.65135577571559
1896,286,000285.png,2421,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002421_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01896_object_2421_mobilesam_box_mask.png,0.9556014455343315,1.0,1.0005353689193726,0.028244098997674882,0.14538872000048286,0.17363281899815775,5.759279874449369
1897,286,000285.png,2422,box,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002422_img_000285_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01897_object_2422_mobilesam_box_mask.png,0.9811097992916175,1.0,1.0074342489242554,0.0,0.012603626000782242,0.012603626000782242,79.34224642479356
1898,286,000285.png,2423,plastic_object,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002423_img_000285_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01898_object_2423_mobilesam_box_mask.png,0.9625806451612903,1.0,0.9983104467391968,0.0,0.012802018001821125,0.012802018001821125,78.1126850358863
1899,286,000285.png,2424,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002424_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01899_object_2424_mobilesam_box_mask.png,0.8899925502855723,0.9811866859623734,0.9745625257492065,0.0,0.012692198000877397,0.012692198000877397,78.7885597065907
1900,286,000285.png,2425,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002425_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01900_object_2425_mobilesam_box_mask.png,0.9423076923076923,1.0,0.9884041547775269,0.0,0.012745537002047058,0.012745537002047058,78.45883620591194
1901,286,000285.png,2426,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002426_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01901_object_2426_mobilesam_box_mask.png,0.8299223712067749,1.0,0.9657226800918579,0.0,0.012789774002158083,0.012789774002158083,78.18746444083101
1902,286,000285.png,2427,tool,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002427_img_000285_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01902_object_2427_mobilesam_box_mask.png,0.1765883198193575,0.6974398758727696,0.9588240385055542,0.0,0.012635323000722565,0.012635323000722565,79.14320828544027
1903,286,000285.png,2428,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002428_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01903_object_2428_mobilesam_box_mask.png,0.8319088319088319,1.0,0.9713960886001587,0.0,0.012731023998640012,0.012731023998640012,78.54827703622463
1904,286,000285.png,2429,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002429_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01904_object_2429_mobilesam_box_mask.png,0.9062789405445453,1.0,0.9856394529342651,0.0,0.012787871000909945,0.012787871000909945,78.19909975075939
1905,286,000285.png,2430,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000285.png,data/cogar_sim_500_final/instance_masks/final/ann_00002430_img_000285_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01905_object_2430_mobilesam_box_mask.png,0.9513184584178499,1.0,0.9936890602111816,0.0,0.012657589999435004,0.012657589999435004,79.00398101412962
1906,288,000287.png,2435,box,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002435_img_000287_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01906_object_2435_mobilesam_box_mask.png,0.9833024118738405,1.0,1.0072588920593262,0.028594802002771758,0.14520946799893863,0.1738042700017104,5.753598573787394
1907,288,000287.png,2436,tool,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002436_img_000287_cat_tool.png,outputs/sim_mobilesam_box_final/masks/row_01907_object_2436_mobilesam_box_mask.png,0.8699831009716942,1.0,0.9976581931114197,0.0,0.012513245001173345,0.012513245001173345,79.91532171760656
1908,288,000287.png,2437,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002437_img_000287_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01908_object_2437_mobilesam_box_mask.png,0.9674620390455532,1.0,0.9951044321060181,0.0,0.013240363001386868,0.013240363001386868,75.52663019097396
1909,288,000287.png,2438,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002438_img_000287_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01909_object_2438_mobilesam_box_mask.png,0.9789023717595147,1.0,1.0008525848388672,0.0,0.01291889799904311,0.01291889799904311,77.40598308571435
1910,288,000287.png,2439,glass_object,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002439_img_000287_cat_glass_object.png,outputs/sim_mobilesam_box_final/masks/row_01910_object_2439_mobilesam_box_mask.png,0.9586298395850923,1.0,1.0077338218688965,0.0,0.012591730999702122,0.012591730999702122,79.41719847919691
1911,288,000287.png,2440,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002440_img_000287_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01911_object_2440_mobilesam_box_mask.png,0.9812858598316263,1.0,1.0055726766586304,0.0,0.012635523999051657,0.012635523999051657,79.14194932280242
1912,288,000287.png,2441,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000287.png,data/cogar_sim_500_final/instance_masks/final/ann_00002441_img_000287_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01912_object_2441_mobilesam_box_mask.png,0.957811470006592,1.0,0.9985920190811157,0.0,0.012738987999910023,0.012738987999910023,78.49917120630487
1913,289,000288.png,2444,screw,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002444_img_000288_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01913_object_2444_mobilesam_box_mask.png,0.8801955990220048,1.0,0.9882718324661255,0.030187445001502056,0.14454124400072033,0.17472868900222238,5.723158604980324
1914,289,000288.png,2445,screw,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002445_img_000288_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01914_object_2445_mobilesam_box_mask.png,0.974,1.0,0.9846844673156738,0.0,0.012718215999484528,0.012718215999484528,78.62737981809164
1915,289,000288.png,2446,screw,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002446_img_000288_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01915_object_2446_mobilesam_box_mask.png,0.937984496124031,1.0,0.9838852882385254,0.0,0.012575476001075003,0.012575476001075003,79.51985276060452
1916,289,000288.png,2447,metal_part,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002447_img_000288_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01916_object_2447_mobilesam_box_mask.png,0.9813925570228091,1.0,1.0035724639892578,0.0,0.012547500002256129,0.012547500002256129,79.69715081252782
1917,289,000288.png,2448,connector,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002448_img_000288_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01917_object_2448_mobilesam_box_mask.png,0.967391304347826,1.0,0.995661735534668,0.0,0.012731555998470867,0.012731555998470867,78.54499482389315
1918,289,000288.png,2449,connector,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002449_img_000288_cat_connector.png,outputs/sim_mobilesam_box_final/masks/row_01918_object_2449_mobilesam_box_mask.png,0.9787234042553191,1.0,1.0076982975006104,0.0,0.012732203998893965,0.012732203998893965,78.54099730783996
1919,289,000288.png,2450,screw,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002450_img_000288_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01919_object_2450_mobilesam_box_mask.png,0.8221476510067114,1.0,0.9781585931777954,0.0,0.012967958999070106,0.012967958999070106,77.11313708438676
1920,289,000288.png,2451,screw,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002451_img_000288_cat_screw.png,outputs/sim_mobilesam_box_final/masks/row_01920_object_2451_mobilesam_box_mask.png,0.9831029185867896,1.0,0.9950048923492432,0.0,0.013066822997643612,0.013066822997643612,76.52969663554283
1921,289,000288.png,2452,box,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002452_img_000288_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01921_object_2452_mobilesam_box_mask.png,0.9778197517539126,1.0,1.0071475505828857,0.0,0.012785923998308135,0.012785923998308135,78.21100767784343
1922,289,000288.png,2453,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002453_img_000288_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01922_object_2453_mobilesam_box_mask.png,0.9828109201213346,1.0,1.0026435852050781,0.0,0.012927413001307286,0.012927413001307286,77.35499746924422
1923,289,000288.png,2454,box,small_parts,data/cogar_sim_500_final/rgb/000288.png,data/cogar_sim_500_final/instance_masks/final/ann_00002454_img_000288_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01923_object_2454_mobilesam_box_mask.png,0.9859154929577465,0.9505045651129266,0.9999768733978271,0.0,0.012809665997338016,0.012809665997338016,78.06604795221129
1924,290,000289.png,2457,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002457_img_000289_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01924_object_2457_mobilesam_box_mask.png,0.9790914560770156,0.9870129870129869,1.0107219219207764,0.028773572001227876,0.1451194729997951,0.17389304500102298,5.7506612756945925
1925,290,000289.png,2458,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002458_img_000289_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01925_object_2458_mobilesam_box_mask.png,0.9786390662849592,1.0,1.008732557296753,0.0,0.012584595999214798,0.012584595999214798,79.46222509347093
1926,290,000289.png,2459,box,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002459_img_000289_cat_box.png,outputs/sim_mobilesam_box_final/masks/row_01926_object_2459_mobilesam_box_mask.png,0.9895793130065612,1.0,1.003502368927002,0.0,0.012608775999979116,0.012608775999979116,79.30983943260284
1927,290,000289.png,2460,cable,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002460_img_000289_cat_cable.png,outputs/sim_mobilesam_box_final/masks/row_01927_object_2460_mobilesam_box_mask.png,0.7410241318422601,0.998324958123953,0.9749362468719482,0.0,0.012540731000626693,0.012540731000626693,79.74016825255461
1928,290,000289.png,2461,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002461_img_000289_cat_plastic_object.png,outputs/sim_mobilesam_box_final/masks/row_01928_object_2461_mobilesam_box_mask.png,0.9734998477002741,1.0,1.0005054473876953,0.0,0.012568319001729833,0.012568319001729833,79.56513515151593
1929,290,000289.png,2462,metal_part,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002462_img_000289_cat_metal_part.png,outputs/sim_mobilesam_box_final/masks/row_01929_object_2462_mobilesam_box_mask.png,0.9763444380780879,1.0,1.004842758178711,0.0,0.01269608800066635,0.01269608800066635,78.76441939812605
1930,290,000289.png,2463,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000289.png,data/cogar_sim_500_final/instance_masks/final/ann_00002463_img_000289_cat_robot_gripper.png,outputs/sim_mobilesam_box_final/masks/row_01930_object_2463_mobilesam_box_mask.png,0.8992425576889203,0.9757869249394674,1.0028945207595825,0.0,0.013053367998509202,0.013053367998509202,76.60858102783955
